title,des,url,index
#40 《声东击西》一周年大揭秘,"明天就是美国大选一周年。《声东击西》的第一期也和大选相关，因此也迎来了我们的一周年。这一期我们请听众发言，彼此也进行了「自问自答」。如果你觉得还不过瘾，欢迎来信或在社交媒体上继续向我们提问。
节目中的一些关键信息：
1. “Hidden Brain” by NPR (http://www.npr.org/podcasts/510308/hidden-brain)
2. A16Z Podcast (https://a16z.com/podcasts/)
3. “Decrypted” (https://www.bloomberg.com/podcasts/decrypted)
4. “New Yorker Radio Hour” (https://www.newyorker.com/podcast/the-new-yorker-radio-hour)
5. “Recode Media with Peter Kafka” (https://itunes.apple.com/us/podcast/recode-media-with-peter-kafka/id1080467174?mt=2)
6. “Odd Lots” (https://www.bloomberg.com/podcasts/odd_lots)
7. Julia Louis-Dreyfus得知自己患乳腺癌后的声明 (https://twitter.com/OfficialJLD/status/913452227104202752/photo/1?ref_src=twsrc%5Etfw&amp;ref_url=https%3A%2F%2Fwww.nbcnews.com%2Fpop-culture%2Fpop-culture-news%2Factress-julia-louis-dreyfus-reveals-she-has-breast-cancer-n805556)
8. 《副总统》腾讯视频观看链接 (https://v.qq.com/x/cover/02h84kc25zlho0k/p0015r953m9.html)
9. 《(Seinfeld)为什么不红？》 (http://www.qdaily.com/cooperation/articles/yidian/11359.html)
联络方式：
来信请寄：etwstudio@gmail.com
新浪微博：声东击西ETW (https://weibo.com/etwstudio) 
微信公众号：etwstudio
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/8d75099c-970c-486f-99a9-b6e4465555ee.mp3,30
#39 商业丨大公司「不作恶」有多难,"这期节目由徐涛在旧金山独立录制完成。请来了「品玩」（Pingwest）、「硅星人」（微信公众号：guixingren123）驻硅谷记者杜晨作为嘉宾，聊了聊你每天早上可能都要买的那杯「星巴克」，究竟会给我们的地球带来怎样的危害。Facebook和Google近来的事情也说明，那些给我们的生活带来无尽便利的大公司，也可能带有潜在的危险。这些大而不倒的技术公司，也渐渐引起一些记者专门写了书，来提醒人们大公司的边界和责任。「不作恶」这件事究竟有多难？
节目中提到的一些关键信息：
1.Pingwest:《每年40亿杯咖啡背后，星巴克正在悄悄谋杀地球》 (http://bit.ly/2z4HwaO)
2.亚马逊：《World Without Mind: The Existential Threat of Big Tech》 (http://amzn.to/2gV8Txg)
3.《连线》：《Author Franklin Foer on controlling the power of big tech》 (http://bit.ly/2yKicaR)
4.彭博：《Facebook and Google Helped Anti-Refugee Campaign in Swing States》 (https://bloom.bg/2xO26No)
反馈请寄：
etwstudio@gmail.com
新浪微博：声东击西ETW (https://weibo.com/etwstudio)
微信公众号：etwstudio
 Special Guest: 杜晨.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/f392c980-89eb-4591-8573-e6d06fae4297.mp3,31
#38 文化丨她眼睛是绿色的【银翼杀手2049，职场性骚扰】,"欢迎收听文化土豆和声东击西的Crossover秀。也是声东击西有了自己的网站（www.etw.fm）之后的第一期节目。
这期在泰国海滩上的益康糯米和在曼哈顿公寓里的张晶电话连线，录制了一期会在两边播客同时播放的节目，讨论两个热点话题，一个是不就会在内地上演的Blade Runner 2049，他是科幻电影大师作 Blade Runner 的续集，第二个话题是好莱坞风云人物奥斯卡奖制造机制片人 Harvey Weinstein 的性丑闻事件，原来和 Blade Runner 里的 Replicant Roy 一样，也是一个坠落的天使。不知道他的公司会不会被哪个中国公司收购呢？（如果能找到一个没有潜规则的娱乐公司老板的话。。。）
节目里提到的作品信息：
电影《银翼杀手》（1982）
豆瓣：https://movie.douban.com/subject/1291839/
乐视：http://t.cn/RW74adN
电影《银翼杀手2049》10月27日上映
豆瓣：https://movie.douban.com/subject/10512661/
小说 Do Androids Dream of Electric Sheep，Philip K Dick
亚马逊：http://t.cn/RW72EMM
电影《降临》/ Arrival，也是 Dennis Villeneuve 导演
腾讯视频：http://t.cn/RW723AQ
美剧《高堡奇人》/The man in the high castle
豆瓣：https://movie.douban.com/subject/5320649/
美剧《西部世界》/Westworld
腾讯视频：http://t.cn/RW7Liu2
科幻小说《The Broken Earth》三部曲 by N.K. Jemisin 是节目里没有想起名字的雨果奖连环获奖的作品
豆瓣：https://book.douban.com/subject/26677268/
NYT 最初对 Wesintein 性侵史的第一篇报道：
http://t.cn/ROzA5pk
Ronan Farrow 在《纽约客》杂志里曝光 Weinstein 的长文章：
http://t.cn/ROxxyC8
@谷大白话 翻译的 Lena Headey 坦言遭受 Weinstein 骚扰的经历
http://t.cn/RW72sH9
Intro音乐是Frank Sinatra的Summer Wind，也是《银翼杀手2049》的配乐；Outro音乐是泰国歌手Atom Chanakan的新歌《Karma》
声东击西网站：www.etw.fm
文化土豆网站：www.culturepotato.com
嘉宾：
@益康糯米，
@张晶selina Special Guest: 益康糯米.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/bc81a9df-aad0-403d-9b53-2a0b245657b9.mp3,32
#Extra 加州大火丨California is burning,"这是一期特别节目。北加州山火不断蔓延，死亡人数已升至35人，还有数百人失踪。筋疲力尽的救火队员体能已达到了极限。这是加州历史上最大的火灾之一。我们聊了聊那里正在发生什么，以及我们能做什么。
可以做的：
airbnb设立了一个open homes program，附近的一些地方提供一些免费shelter，你在上面既可以注册提供房屋，也可以登记需要住宿。免费时间是到10月30日。
“Northern California Wildfires - Airbnb Open Homes” 
http://bit.ly/2g76zDa 
旧金山的Love on Haight 店铺也会赠送一些免费的衣服，也提供一些避难地点。
“Love On Haight - Anyone effected and evacuated by the… | Facebook”
https://www.facebook.com/LoveonHaight/posts/2015149408556892
也可以捐钱给红十字会。 
1-800 RED CROSS or text REDCROSS to 90999 to make a $10 donation.
当地酒庄的主人Jake Kloberdanz也开始了一个GoFundMe的运动，为这些救援组织募集资金。
“Fundraiser by Jake Kloberdanz: Napa and Sonoma County Fire Relief”
https://www.gofundme.com/napa-sonoma-fires
纳帕河谷社区捐赠
“Fire donation page” http://www.napavalleycf.org/fire-donation-page/
也可以捐给当地的食物中心 
“Napa CA Food Pantries | Napa California Food Pantries, Food Banks, Soup Kitchens”
https://www.foodpantries.org/ci/ca-napa
或者是动物庇护所 “Sonoma Humane Society |”
http://sonomahumane.org/ 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/763c4c4b-f41b-4401-80ad-499991afe2d3.mp3,33
#37 文化丨和《权力的游戏》作者乔治·马丁面对面,"好久没更新啦。所以决定献出大招。乔治·马丁还在辛苦的写作第六卷。《权力的游戏》已经更新完了第七季。我到圣达菲探了个班，来跟你分享一下我见到的乔治啊啊马丁和写作那些事儿。
### 节目中提到的关键信息
时尚先生文章：《巨匠与杰作｜乔治·R·R·马丁：《权力的游戏》由我开始，也将由我结束》 (https://mp.weixin.qq.com/s/qL3cvojIXcELH4oLjrEh2g)
《巨匠与杰作》视频clip (https://v.qq.com/x/page/r0567s47328.html)
腾讯视频：《权力的游戏》在线观看 (https://v.qq.com/x/cover/sfn1vjnjkmzedna/t0015ohexi7.html)
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/9c9da6ed-73fd-4368-ac97-22310b025625.mp3,34
#36 城市丨未来的城市交通，到底有多少种可能性？,"1895年，卢米埃尔兄弟用《火车进站》让火车这个交通工具揭幕影史。从竹蜻蜓到任意门，你对交通工具最大胆的想象是什么？无人驾驶能改变世界吗？汽车公司和硅谷公司，在如何探索出行的可能性？过去一个月我和徐涛分别做了和出行相关的文章，这里和你们分享。
注：
* 关于Brooklyness和未来城市 http://bit.ly/2x8KV5n
* 技术公司及其它机构在为此做什么
1. 谷歌(Alphabet)
正将其自动驾驶汽车项目剥离到一家名为Waymo的新公司，超越研究阶段，准备进入商业化过程。
2. 苹果
其代号为Titan的秘密项目正在收缩。公司为重新启动项目正与迈凯轮和Lit Motors公司进行接触。
3. 奥托立夫
这家世界上最大的安全气囊供应商正在与沃尔沃合资开发自动驾驶汽车。
4. 英特尔
已和Mobileye和宝马合作，在2021年前计划开发出自动驾驶汽车，以及可供给其他公司使用的技术。
5. Mobileye
是激光雷达、以及自动驾驶汽车上使用的相机设备和软件的一家主要制造商。
6. nuTonomy
由麻省理工学院的两位科学家在新加坡创办，在Uber开始在匹兹堡测试其无人驾驶服务之前的几天，已开始提供自动驾驶出租车服务。
7. 美国运输部
发布了联邦政府有关自动驾驶车辆的政策，为汽车制造商制定了指南。提出了汽车之间互相通话的建议规则。
8. 密歇根大学
在运作Mcity，一个隶属于大学交通改造中心、面积约为13万平方米的自动驾驶汽车测试设施。 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/c7b51a7b-590e-46d3-9cbd-fea27b78f3c6.mp3,35
#35 商业丨诞生20年的Netflix，究竟如何改变了美国的电视业？,"《绝命毒师》的风靡为何要归功于Netflix? Netflix为何特别善用大数据？Netflix上的一些剧为何总觉得有点不对劲？Netflix一口气放出所有集的模式有什么弊端吗？同是技术公司，Netflix和亚马逊电影发行上有哪些不一样的打法？接下来Netflix上还有哪些好戏可以期待？
张晶，《第一财经周刊》驻纽约代表
Allen，电影记者，自由撰稿人，在洛杉矶工作和生活。联系请寄，donarxin@gmail.com
节目中提到的信息，
《Netflix，从朋友变为敌人》 (https://www.cbnweek.com/articles/magazine/18535) Special Guest: Allen .
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/c3acfd3c-95df-401e-b240-35131832b0f0.mp3,36
#34 城市丨约会软件能帮你找到另一半吗？,"无论你如何看待约会软件这种形式，越来越多的人开始在上面认识陌生人。这期节目请来两个在纽约工作和生活的中国女孩，分享她们在约会软件上的经历和体会。
* 张晶，《第一财经周刊》驻纽约代表
* 瑞瑞，互联网教育平台职图CareerTu创始人，时尚电商Teelyes.com投资人
* 黄珊，资深数字媒体营销人，职图公司顾问
节目中提到的一些信息
- 《纽约时报》播客：现代情爱 (https://www.nytimes.com/podcasts/modern-love)
- 节目中提到的在线约会应用 Coffee meets Bagel (https://coffeemeetsbagel.com/)、League (http://www.theleague.com/#are-you-in)、Bumble (https://bumble.com/) 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/f49ffc1c-b684-4147-8366-0c32562a9c2f.mp3,37
#33 硅谷性别歧视风暴是怎么回事？,"硅谷的性别歧视风波愈演愈烈，并引发了广泛对话。在风险投资领域，以及更广泛的男性主导的技术界，女性究竟面临怎样的挑战？硅谷媒体 The Information 长期关注性别话题，记者张煜南和我们分享了她的观察和看法。
出场人物
张晶，《第一财经周刊》驻纽约代表
张煜南，The Information 驻香港记者，负责中国创投相关报道。可以通过 yunan@theinformation.com 联系到她。
节目中提到的关键信息
""Women in Tech Speak Frankly on Culture of  Sexual Harassment"" (http://nyti.ms/2tv82Hw)
""Silicon Valley Women Tell of VC's Unwanted Advances"" (http://bit.ly/2s4Qyxz)
KPCB和鲍康如（Ellen Pao）事件 (http://bit.ly/2v1Au1T)
鲍康如出版新书《Reset》讲述自己的故事 (http://bit.ly/2wvfILw) 
《向前一步》（Lean In） (http://bit.ly/2jW7D9S)
非营利组织「容纳计划」（Project Include）期待让硅谷技术公司更多元 (http://bit.ly/1SMEAPQ)
""Why is Silicon Valley so Awful to Women?"" (http://theatln.tc/2lWVlTg)  Special Guest: 张煜南.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/2e962aa3-2b09-42f5-a9a1-f8e4dab49564.mp3,38
#32 文化丨参加苹果真人秀什么滋味？,"苹果终于坐不住了，在2017年夏天推出了它的第一档真人秀节目《应用星球》（Planet of the Apps）。我们请来成功进击决赛的中国创业者黄宽分享他的体验。
* 张晶，《第一财经周刊》驻纽约代表
* 黄宽，天气和新闻应用 Poncho 创始人，通过《应用星球》成功融资230万美元。
节目中提到的内容：
1. 黄宽自述：「参与苹果新节目《应用星球》的竞争是什么样？」（“What it's really like to be a contestant on Apple's new show, 'Planet of the Apps'”）,  http://bit.ly/2vo0Rji
2. 苹果真人秀节目《Planet of the Apps》链接, http://apple.co/2sZmgwS
3. 《楚门的世界》, http://bit.ly/2vQM0Bh
4. 黄宽的创业公司 Poncho (https://poncho.is/) Special Guest: 黄宽.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/a62e9cb9-867f-4b60-9ae6-cfd0f8439148.mp3,39
#31 谷大白话是谁？,"和谷大白话聊天的第三期。月亮的真面目终于要揭晓了。我们聊到了迪士尼、搅动好莱坞的Netflix，BGM和KOL的说法都并非来自英语世界，以及谷大真的不是英语专业的，那他究竟是怎么做到的？ 
节目中提到的一些信息：
谷大白话微博：@谷大白话 (https://weibo.com/ichthy?from=feed&amp;loc=at&amp;nick=%E8%B0%B7%E5%A4%A7%E7%99%BD%E8%AF%9D&amp;is_all=1)
 Special Guest: 谷大白话.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/2c9f4504-6b19-40e9-b45f-19fd9dd02345.mp3,40
#30 文化丨和谷大白话聊迪士尼（二）,"题目本想写成「漫威部分我几乎插不上嘴」。这期你可以听到迪士尼旗下（至少）四家公司的历史掌故，不同IP如何巧妙融入《无敌破坏王2》，以及怎么在动画、真人电影、百老汇音乐剧、乐园项目间自如切换。37分处有亮点。
1. 张晶，《第一财经周刊》驻纽约代表 
2. 谷大白话，脱口秀译者 Special Guest: 谷大白话.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/27bd255b-9f0c-4acb-944f-a8e9299f940f.mp3,41
#29 文化丨和谷大白话聊迪士尼（一）,"聊天内容太丰富，这里是第一期。你会听到星战和好莱坞最有权力的女性、漫威、20亿美元电影、狮子王，还有无边无尽的迪士尼商业帝国的周边。想了解如今的迪士尼和神秘的谷大白话，就从这期开始听吧。
 * 张晶，《第一财经周刊》驻纽约代表 * 谷大白话，脱口秀译者
节目中提到的人物和内容
*「D23独家丨迪士尼公主吐槽大会&amp;漫威宇宙大乱斗」，http://t.cn/RKmCPGm
* Kathleen Kennedy, 卢卡斯影业总裁，好莱坞最有影响力的制片人
* SDCC，圣地亚哥漫展
* Tsum Tsum，中文译作「松松」，迪士尼旗下衍生品系列名称 Special Guest: 谷大白话.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/3ec62b51-b999-4738-9289-8648324fa476.mp3,42
#28 为什么人人都爱有声书？,"《五十度灰》为何换了讲者，从一本被人投诉的书变得畅销？《神奇动物去哪里》如何成为亚马逊去年最受欢迎的有声书？本期嘉宾、来自亚马逊旗下有声书公司Audible的瑞瑞说，有人天生就是阅读者，而有人天生是倾听者。
张晶，《第一财经周刊》驻纽约代表；
瑞瑞，Audible数字营销经理，《美国实习快报》和职图创始人
节目中提到的作品
1. 播客""Startup"", https://itunes.apple.com/us/podcast/startup-2. podcast/id913805339?mt=2
2. 播客""Serial"", https://itunes.apple.com/us/podcast/serial/id917918570?mt=2
3. 小雀斑朗读的《神奇动物去哪里》有声书，https://www.amazon.com/Fantastic-Beasts-Where-Find-Them/dp/B01MRA8TIE/ref=sr11?s=books&amp;ie=UTF8&amp;qid=1499526174&amp;sr=1-1&amp;keywords=fantastic+Beasts+And+Where+To+Find+Them
4. 《五十度灰》有声书，https://www.amazon.com/Fifty-Shades-Grey-Book-Trilogy/dp/B007R07BK8/ref=sr11?ie=UTF8&amp;qid=1499525998&amp;sr=8-1&amp;keywords=audible+50+shades+of+grey+trilogy
5. ""Built to Sell"", https://www.amazon.com/Built-Sell-Creating-Business-Without/dp/1591845823 
6. ""Pitch anything"", http://adbl.co/2yoTivP Special Guest: 瑞瑞.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/3c2c3d8c-7671-4c6a-9b5a-9159848d7884.mp3,43
#27 商业丨为什么我们看不到精彩的广告了？,"Droga5前CEO Andrew Essex写了《广告业的终结》，为广告业唱了挽歌。为什么人们看不到好看的广告了？这期邀请到微在创始人张一帆，他为客户定制的原生广告compaign刚在戛纳获奖。也聊了聊他和艺术家龙荻、作家晏礼中制作的新播客《文化土豆》。
*张晶，《第一财经周刊》驻纽约代表    
*张一帆，微在创始人，主持播客《文化土豆》。微博@益康糯米 Special Guest: 益康糯米.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/195e433f-7781-4d6b-9855-1c1e93aab769.mp3,44
#26 商业丨关于Uber我们怎么有那么多的话要说,"Uber的事情最后演化为一场信任危机。很长时间，作为挑战者和颠覆者，科技公司声称比传统公司更值信赖，苹果会「非同凡想」，Google说「不作恶」。作为共享经济代表，Uber赢了一城又一城，如今却被职场道德、狼性文化、甚至商业模式是否可持续等重重围剿。它是了解目前硅谷不可回避的样本。 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/09b93bb7-42f7-4fc8-8df4-16e3fddfa8fd.mp3,45
#25《硅谷》拍到第四季，你找到一些共鸣了吗？,"这一期我们请来了Mailtime创始人黄何。他对美剧《硅谷》（Silicon Valley）不仅了如指掌，还感同身受，因为按他的说法，那讲的就是它们团队的故事。
节目中提到的一些信息：
腾讯视频：《硅谷》在线观看 (https://v.qq.com/x/cover/ijilh0frmu96sbf/x0017evzp6n.html)
出场人物：
徐涛：36Kr 硅谷内容总监，关注科技创新，也对教育创新感兴趣；
黄河：硅谷创业者，Mailtime创始人。 Special Guest: 黄何.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/49d9b1c8-9294-4ab2-9e29-ad93d3d910c5.mp3,46
#24 看戏才是正经事丨2017 托尼奖作品点评,"托尼奖是美国戏剧界一年一度最重要的奖项。
如果说去年托尼奖主打的关键词是「多样化」（diversity，《汉密尔顿》获得了16项提名（最终拿下11个），名副其实的""Hamiltony""。），今年就是「情感」（emotion）。今年托尼颁奖礼于6月11日晚东海岸时间8点在标志性的Radio City Hall举行，由中国人熟悉的演员、《纸牌屋》主演Kevin Spacey主持。他虽然唱得不怎么样，但真心主持得可不错。至于我们热爱的《汉密尔顿》主创Lin Manuel Miranda今年颁奖礼上说，「音乐剧就像是对现实的一种逃避。」徐征说这大概就是她热爱戏剧的原因之一，也因此让很多人执迷于此。她虽然没有扑克牌一样的房本，但有扑克牌一样的Playbill。
节目中提到的list：
《致埃文·汉森》（Dear Evan Hansen） (https://dearevanhansen.com/)
如果想体会一下虚拟和现实如何难分难解，可以看下这部戏（如果还买得到票的话）。2017 托尼音乐剧最佳音乐剧、最佳男主角、最佳词曲、最佳剧本......太多了......
《远道而来》（Come From Away） (http://comefromaway.com/)
9·11当天，一群迫降到加拿大小镇的乘客，与当地居民的相遇又相亲相爱的故事。虽然故事很甜，但看着很燃。2017 托尼音乐剧最佳导演。
《奥斯陆》（Oslo） (https://en.wikipedia.org/wiki/Oslo_(play))
巴以和谈背后的隐情。马上要巡演到伦敦。2017 托尼最佳话剧。
《有伤风化》（Indecent） (http://indecentbroadway.com/)
20世纪初，一群犹太人决定把一部涉及同性恋、「有伤风化」的戏剧带回欧洲演出，却遭遇了二战。2017托尼话剧最佳导演奖。
《大彗星》（Natasha Pierre and the great comet of 1812） (http://greatcometbroadway.com/)
改编自《战争与和平》中的一小部分情节。舞台效果酷炫，还发面包吃。
《你好，多莉！》（Hello Dolly） (http://hellodollyonbroadway.com/)
2017 托尼最佳复排版音乐剧、最佳音乐剧女主角。50年常演不衰。
《土拨鼠日》（Groundhog Day） (https://www.groundhogdaymusical.com/)
被提名没拿奖，但很好看，诚意推荐。问题来了，如果每天醒来都发现生活在同一天，你会做些什么？
出场人物
* 张晶：《第一财经周刊》驻纽约代表。  
* 徐征：驻美媒体人，业余看戏，大概已经看掉了一辆奔驰。 Special Guest: 徐征.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/6726cd3c-48bd-4f77-9983-79c235b8f75f.mp3,47
#23 世界那么大，我想去看看丨对话穷游网联合创始人蔡景晖,"这期节目嘉宾是穷游网联合创始人、前Lonely Planet中国代表蔡景晖。我们聊了聊在这个社交媒体的时代，旅行地的神秘感正在消失，人们究竟为什么还要去旅行。对蔡景晖来讲，樱花季挤到日本不是看樱花，而是为了coldplay演唱会。每个人都可以给旅行赋予自己的意义。「旅行即生活。」 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/ddef3952-d74f-49e8-a166-76572a10ce12.mp3,48
#22 苹果开发者大会又来了，普通人为什么要关心它？,"1997年，乔布斯第一次回归了苹果全球开发者大会（WWDC），开始让这家公司「不同凡想」（Think different）。2011年，乔布斯最后一次出现在WWDC的舞台上，病入膏肓的虚弱声音和全场雷动对比鲜明。2017年，20年后的WWDC史上最长，信息最密集，还邀请来了米歇尔·奥巴马作为客座演讲者。无论怎么说，这家或许让人爱恨交织的公司还在继续影响和改变我们的生活，也将这个原本业内人关心的会议办成了普通人感兴趣的大Party。 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/7c595baf-9ba6-40e0-b32a-81456f3d4173.mp3,49
#21 杰克船长又回来了，还在中国办了首映,"杰克船长又回来了！
2003年6月28日，第一部《加勒比海盗》诞生了，迪士尼第一次在乐园为它进行了首映。13年后，第五部《加勒比海盗：死无对证》首映礼上，一样长长的红毯，一样是两旁疯狂等待签名合照的粉丝，不过地点则是在一年前刚刚建成的上海迪士尼乐园。上海迪士尼乐园也迎来了它的第1000万名游客。 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/583fe0fd-35c4-4c0e-989d-aff81ab0b531.mp3,50
#20《汉密尔顿》：美国的爱国主义教育什么样？,"百老汇流传着一句老话：一部音乐剧应该让观众在回家路上哼唱。把这件事儿放到大红大紫的《汉密尔顿》身上，估计对很多人都不是回家路上，简直一听就是快两年了。同样是历史正剧，为什么嘻哈音乐讲述的国父故事格外动听？
节目中的关键信息：
《汉密尔顿》音乐剧官网 (http://www.hamiltonbroadway.com/)
张晶：《汉密尔顿如何成为百老汇上的异类？》 (https://www.cbnweek.com/articles/magazine/12940)
新浪微博微话题主页：#人人都爱汉密尔顿# (https://weibo.com/p/1008081e6e9fac21e4d39e0441ada7e38f007e)
荣·切诺写的《汉密尔顿》传记中文版 (https://book.douban.com/subject/6827362/)
网易云音乐《汉密尔顿》专辑清单 (https://music.163.com/#/playlist?id=122497999)
PBS之前拍的《汉密尔顿》历史纪录片 (https://www.youtube.com/watch?v=yrGi48Kx-As)
PBS拍的《汉密尔顿》百老汇剧幕后制作纪录片的预告片 (https://www.youtube.com/watch?v=_KsTjxKi5JE)
2009年5月12日Lin-Manuel Miranda在白宫演出《汉密尔顿》第一首曲 (https://www.youtube.com/watch?v=WNFf7nMIGnE)，你还可以听到Lin-Manuel Miranda介绍时观众对这个题材不可置信的笑声
联络方式
微信公众号：ETWstudio
新浪微博：声东击西ETW (https://weibo.com/etwstudio)
反馈请寄：etwstudio@gmail.com
登场人物
张晶：《第一财经周刊》驻纽约代表，关注潮流、趋势和一切新奇之事。
徐涛：36氪驻硅谷代表，知乎专栏「文科生在硅谷」。
李蓉慧：《第一财经周刊》驻硅谷记者。 Special Guest: 李蓉慧.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/0fcae379-4efa-4f4b-91a3-efab33ffc8b1.mp3,51
#19 城市丨天空之城纽约，天际线正在被彻底改变,"纽约从不缺少摩天楼，但过去3年，建筑的高度和这个城市聚集的财富一样不断攀升，迅速改变着人们熟悉的天际线。这期节目请来在纽约工作的建筑设计师黄璟璐，一起聊聊这个天空之城100年来如何经历了三次「摩天大楼热潮」(Skyscrapers Gone Wild)。
你在节目中会了解到下面这些：
为什么在曼哈顿不仅要为土地付费，也要为天空付费？
新世贸中心为什么不单单是个地产项目？
美国地产历史上最大的建筑项目Hudson Yards中最值得一提的空间是什么？
曼哈顿中城的57街为何又称作「亿万富翁街」（Billionair's Row）？
曼哈顿上目前的最高公寓楼「公园大道432号」，为何会让人想到《2001太空漫游》中的石碑？
那些住在超纤细摩天大楼当中的人真的会觉得安全吗？
《声东击西》微信公众号：ETWstudio，
新浪微博：声东击西ETW，
反馈请寄：etwstudio@gmail.com
相关链接
「新高度，新曼哈顿」: https://www.cbnweek.com/articles/magazine/8478
黄璟璐的个人网站：http://www.jingluhuang.com/
登场人物
张晶：《第一财经周刊》驻纽约代表，关注潮流、趋势和一切新奇之事。
黄璟璐：建筑设计师，毕业于哥伦比亚大学建筑学院，现供职于一家纽约建筑事务所。 Special Guest: 黄璟璐.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/c791a6b4-d3aa-4fb9-856a-f055ca290173.mp3,52
#18 对话周黎明丨星球大战 40 年了，这才是真正的粉丝经济,"这一期节目邀请到了影评人周黎明。我们在佛罗里达奥兰多的星战全球粉丝大会的现场，一起聊了聊这个持续了40年之久的美国文化现象。周黎明最早在1980年代初就在中国看过了星球大战第一部《新希望》。他觉得这既是一部粉丝电影，更是一部少年童话。卢卡斯也说过，《星球大战》最初是构思是给12岁的人看的。众多星战形象中，周黎明最喜欢尤达。还想知道更多关于星球大战的故事吗？快来听我们的节目吧。
相关信息
张晶：《星球大战，30多年后还在创造疯狂》 (http://www.yicai.com/news/4612899.html)
周黎明：《大IP是怎样养成的？》 (http://dajia.qq.com/original/24persecond/zlm20170723.html)
登场人物：
周黎明：知名影评人。
张晶：《第一财经周刊》驻纽约代表。 Special Guest: 周黎明.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/775cce64-f98e-4b42-a06b-0d2a0c430c95.mp3,53
#17 技术丨人工智能能帮人类做到什么，又做不到什么？,"人类和机器之间的关系比历史上任何时候都更加纠缠不清。每多使用它一天，它就会多了解你一分。
* Elon Musk 说，「如果你不能打败机器人，那不如加入它们的行列。」他最近想做的「神经蕾丝」(neural lace) 其实是一种人造颅内网络，可提供与外部电脑的神经链接。这是人工智能的理想状态吗？
* 比尔·盖茨刚刚提出应该对机器人征税，你觉得合理吗？
* 人工智能可以增加创造力吗？
* 人工智能的算法失控会带来什么糟糕的结果呢？
* 人工智能会超过人类智能吗？
我们试着让你对这些话题产生点兴趣。不管怎么说，人工智能就像是潘多拉的魔盒，打开就关不上了。 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/a55968d6-9a70-4aaa-8e9d-8956889206b0.mp3,54
#16 在美国当记者究竟是怎么回事？,"这期节目请来了常驻华盛顿的中国记者兆音。我们聊了聊在DC和纽约当记者的一些不同体验。 
出场人物
* 张晶，《第一财经周刊》驻纽约代表。
* 冯兆音，端传媒驻美国代表。 Special Guest: 冯兆音.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/21963ab8-e3d2-4404-9b71-1847af00416e.mp3,55
